"X","word","freq","sector","avg.freq"
"7212","consists",2,2,1.5
"13937","consists",1,3,1.5
"16965","consists",2,4,1.5
"22781","consists",1,5,1.5
"25798","consists",2,6,1.5
"2605","contemporary",1,1,1.5
"6474","contemporary",3,2,1.5
"22796","contemporary",1,5,1.5
"26588","contemporary",1,6,1.5
"1519","contradictory",2,1,1.5
"18163","contradictory",1,4,1.5
"1520","contributors",2,1,1.5
"18166","contributors",1,4,1.5
"2631","convince",1,1,1.5
"7231","convince",2,2,1.5
"2639","cope",1,1,1.5
"8947","cope",1,2,1.5
"13200","cope",2,3,1.5
"21813","cope",2,5,1.5
"1528","counterproductive",2,1,1.5
"22833","counterproductive",1,5,1.5
"1532","(csirts)",2,1,1.5
"18203","(csirts)",1,4,1.5
"1537","cybercriminals",2,1,1.5
"22867","cybercriminals",1,5,1.5
"2681","cyber-espionage",1,1,1.5
"7255","cyber-espionage",2,2,1.5
"2703","decrease",1,1,1.5
"21832","decrease",2,5,1.5
"2704","defamation",1,1,1.5
"17001","defamation",2,4,1.5
"1551","deficient",2,1,1.5
"9074","deficient",1,2,1.5
"1552","degrade",2,1,1.5
"18241","degrade",1,4,1.5
"2715","delegations",1,1,1.5
"7273","delegations",2,2,1.5
"1555","democratizing",2,1,1.5
"9093","democratizing",1,2,1.5
"2725","demonstrate",1,1,1.5
"6513","demonstrate",3,2,1.5
"14033","demonstrate",1,3,1.5
"18255","demonstrate",1,4,1.5
"22911","demonstrate",1,5,1.5
"25827","demonstrate",2,6,1.5
"2735","descriptions",1,1,1.5
"7287","descriptions",2,2,1.5
"2738","desire",1,1,1.5
"6518","desire",3,2,1.5
"22930","desire",1,5,1.5
"26680","desire",1,6,1.5
"1582","drawbacks",2,1,1.5
"9259","drawbacks",1,2,1.5
"2800","drivers",1,1,1.5
"9264","drivers",1,2,1.5
"16536","drivers",3,4,1.5
"23020","drivers",1,5,1.5
"1589","edition",2,1,1.5
"18360","edition",1,4,1.5
"2820","editor",1,1,1.5
"7329","editor",2,2,1.5
"18362","editor",1,4,1.5
"25858","editor",2,6,1.5
"1591","educating",2,1,1.5
"23045","educating",1,5,1.5
"2830","educators",1,1,1.5
"21884","educators",2,5,1.5
"2843","eliminating",1,1,1.5
"21887","eliminating",2,5,1.5
"2880","entre",1,1,1.5
"21901","entre",2,5,1.5
"2914","exclusively",1,1,1.5
"9422","exclusively",1,2,1.5
"23142","exclusively",1,5,1.5
"25527","exclusively",3,6,1.5
"1622","executing",2,1,1.5
"9424","executing",1,2,1.5
"2919","exercises",1,1,1.5
"21912","exercises",2,5,1.5
"1628","explaining",2,1,1.5
"18467","explaining",1,4,1.5
"1631","exploration",2,1,1.5
"26815","exploration",1,6,1.5
"2961","fellow",1,1,1.5
"7396","fellow",2,2,1.5
"2966","fill",1,1,1.5
"7398","fill",2,2,1.5
"1659","frictions",2,1,1.5
"18557","frictions",1,4,1.5
"3052","harder",1,1,1.5
"7450","harder",2,2,1.5
"1687","harmonisation",2,1,1.5
"9722","harmonisation",1,2,1.5
"3054","harmonise",1,1,1.5
"17120","harmonise",2,4,1.5
"3067","historical",1,1,1.5
"7464","historical",2,2,1.5
"18636","historical",1,4,1.5
"21991","historical",2,5,1.5
"3071","holds",1,1,1.5
"9767","holds",1,2,1.5
"12923","holds",3,3,1.5
"18642","holds",1,4,1.5
"3092","imagine",1,1,1.5
"22004","imagine",2,5,1.5
"3102","imposition",1,1,1.5
"7491","imposition",2,2,1.5
"14378","imposition",1,3,1.5
"18707","imposition",1,4,1.5
"21473","imposition",3,5,1.5
"26987","imposition",1,6,1.5
"3105","inadmissible",1,1,1.5
"7493","inadmissible",2,2,1.5
"1717","indication",2,1,1.5
"27005","indication",1,6,1.5
"1718","industrial",2,1,1.5
"23405","industrial",1,5,1.5
"1723","initiators",2,1,1.5
"18754","initiators",1,4,1.5
"1724","innate",2,1,1.5
"23422","innate",1,5,1.5
"1727","institutionalize",2,1,1.5
"18765","institutionalize",1,4,1.5
"1728","institutionalized",2,1,1.5
"9916","institutionalized",1,2,1.5
"3149","instrumental",1,1,1.5
"7518","instrumental",2,2,1.5
"14403","instrumental",1,3,1.5
"22025","instrumental",2,5,1.5
"1739","inter-operable",2,1,1.5
"9960","inter-operable",1,2,1.5
"1746","isoc)",2,1,1.5
"18836","isoc)",1,4,1.5
"3210","iterative",1,1,1.5
"17198","iterative",2,4,1.5
"3218","joined",1,1,1.5
"7558","joined",2,2,1.5
"1752","judges",2,1,1.5
"10034","judges",1,2,1.5
"1756","knots",2,1,1.5
"23532","knots",1,5,1.5
"3240","lac",1,1,1.5
"25980","lac",2,6,1.5
"3250","latter",1,1,1.5
"6684","latter",3,2,1.5
"14477","latter",1,3,1.5
"23544","latter",1,5,1.5
"3265","libel",1,1,1.5
"22059","libel",2,5,1.5
"3271","linkages",1,1,1.5
"7592","linkages",2,2,1.5
"14501","linkages",1,3,1.5
"25999","linkages",2,6,1.5
"1782","loss",2,1,1.5
"7606","loss",2,2,1.5
"14515","loss",1,3,1.5
"18936","loss",1,4,1.5
"3295","magic",1,1,1.5
"7611","magic",2,2,1.5
"1789","materialize",2,1,1.5
"10220","materialize",1,2,1.5
"3312","maximise",1,1,1.5
"17243","maximise",2,4,1.5
"1791","maybe",2,1,1.5
"23651","maybe",1,5,1.5
"3319","measured",1,1,1.5
"7632","measured",2,2,1.5
"1804","ministries",2,1,1.5
"10279","ministries",1,2,1.5
"1805","ministry",2,1,1.5
"10280","ministry",1,2,1.5
"14547","ministry",1,3,1.5
"17256","ministry",2,4,1.5
"3361","moral",1,1,1.5
"17263","moral",2,4,1.5
"3386","near",1,1,1.5
"6731","near",3,2,1.5
"14578","near",1,3,1.5
"23735","near",1,5,1.5
"3392","netherlands",1,1,1.5
"7674","netherlands",2,2,1.5
"17274","netherlands",2,4,1.5
"23744","netherlands",1,5,1.5
"1836","netizens",2,1,1.5
"10390","netizens",1,2,1.5
"3410","nor",1,1,1.5
"6738","nor",3,2,1.5
"23762","nor",1,5,1.5
"27282","nor",1,6,1.5
"3431","observers",1,1,1.5
"7696","observers",2,2,1.5
"3455","oppose",1,1,1.5
"7705","oppose",2,2,1.5
"1871","organizations;",2,1,1.5
"14629","organizations;",1,3,1.5
"3471","origin",1,1,1.5
"6758","origin",3,2,1.5
"19204","origin",1,4,1.5
"27328","origin",1,6,1.5
"1877","outdated",2,1,1.5
"7719","outdated",2,2,1.5
"14639","outdated",1,3,1.5
"23833","outdated",1,5,1.5
"3486","paid",1,1,1.5
"7729","paid",2,2,1.5
"14652","paid",1,3,1.5
"17308","paid",2,4,1.5
"1886","passive",2,1,1.5
"19237","passive",1,4,1.5
"1210","patterns",3,1,1.5
"10602","patterns",1,2,1.5
"14668","patterns",1,3,1.5
"27358","patterns",1,6,1.5
"1891","perceptions",2,1,1.5
"23880","perceptions",1,5,1.5
"1895","personnel",2,1,1.5
"19263","personnel",1,4,1.5
"3520","pervasive",1,1,1.5
"6771","pervasive",3,2,1.5
"23891","pervasive",1,5,1.5
"27386","pervasive",1,6,1.5
"3536","policies)",1,1,1.5
"7767","policies)",2,2,1.5
"3545","por",1,1,1.5
"22174","por",2,5,1.5
"3551","portugal",1,1,1.5
"17330","portugal",2,4,1.5
"3565","precisely",1,1,1.5
"10732","precisely",1,2,1.5
"14718","precisely",1,3,1.5
"21552","precisely",3,5,1.5
"3576","prevented",1,1,1.5
"7782","prevented",2,2,1.5
"1932","prohibition",2,1,1.5
"14746","prohibition",1,3,1.5
"1945","qualitative",2,1,1.5
"19372","qualitative",1,4,1.5
"3637","reading",1,1,1.5
"7821","reading",2,2,1.5
"3679","release",1,1,1.5
"7846","release",2,2,1.5
"1969","replaced",2,1,1.5
"7857","replaced",2,2,1.5
"19452","replaced",1,4,1.5
"24069","replaced",1,5,1.5
"1971","reportedly",2,1,1.5
"14813","reportedly",1,3,1.5
"1974","respectively",2,1,1.5
"7870","respectively",2,2,1.5
"19474","respectively",1,4,1.5
"24086","respectively",1,5,1.5
"3732","revolution",1,1,1.5
"11040","revolution",1,2,1.5
"16738","revolution",3,4,1.5
"24106","revolution",1,5,1.5
"1986","romania",2,1,1.5
"11069","romania",1,2,1.5
"3741","root-zone",1,1,1.5
"22249","root-zone",2,5,1.5
"3753","safeguards",1,1,1.5
"6284","safeguards",4,2,1.5
"14859","safeguards",1,3,1.5
"19519","safeguards",1,4,1.5
"24136","safeguards",1,5,1.5
"27578","safeguards",1,6,1.5
"1998","satisfies",2,1,1.5
"19526","satisfies",1,4,1.5
"2004","secrecy",2,1,1.5
"24154","secrecy",1,5,1.5
"3792","self-regulatory",1,1,1.5
"17423","self-regulatory",2,4,1.5
"3795","separated",1,1,1.5
"7921","separated",2,2,1.5
"13539","separated",2,3,1.5
"24170","separated",1,5,1.5
"3802","seven",1,1,1.5
"7928","seven",2,2,1.5
"3815","showing",1,1,1.5
"7935","showing",2,2,1.5
"3826","simplistic",1,1,1.5
"7940","simplistic",2,2,1.5
"2026","smooth",2,1,1.5
"27629","smooth",1,6,1.5
"2034","soviet",2,1,1.5
"11257","soviet",1,2,1.5
"2047","statutes",2,1,1.5
"11308","statutes",1,2,1.5
"2054","stories",2,1,1.5
"11328","stories",1,2,1.5
"3886","story",1,1,1.5
"7985","story",2,2,1.5
"2060","structurally",2,1,1.5
"11343","structurally",1,2,1.5
"2062","students",2,1,1.5
"24292","students",1,5,1.5
"2064","stuxnet",2,1,1.5
"11346","stuxnet",1,2,1.5
"3927","system)",1,1,1.5
"6899","system)",3,2,1.5
"19705","system)",1,4,1.5
"27709","system)",1,6,1.5
"2081","talent",2,1,1.5
"24332","talent",1,5,1.5
"3941","temporarily",1,1,1.5
"17480","temporarily",2,4,1.5
"1287","theoretical",3,1,1.5
"11467","theoretical",1,2,1.5
"15019","theoretical",1,3,1.5
"19750","theoretical",1,4,1.5
"2097","thomas",2,1,1.5
"11475","thomas",1,2,1.5
"2106","traced",2,1,1.5
"11504","traced",1,2,1.5
"3978","trafficking",1,1,1.5
"17497","trafficking",2,4,1.5
"2111","transborder",2,1,1.5
"8038","transborder",2,2,1.5
"19782","transborder",1,4,1.5
"24405","transborder",1,5,1.5
"3982","transformational",1,1,1.5
"13067","transformational",3,3,1.5
"24408","transformational",1,5,1.5
"27757","transformational",1,6,1.5
"3984","transit",1,1,1.5
"8041","transit",2,2,1.5
"3985","translation",1,1,1.5
"8042","translation",2,2,1.5
"2116","transmit",2,1,1.5
"24412","transmit",1,5,1.5
"2130","uncertainties",2,1,1.5
"19823","uncertainties",1,4,1.5
"4032","upon;",1,1,1.5
"13621","upon;",2,3,1.5
"2146","verify",2,1,1.5
"27820","verify",1,6,1.5
"2147","versions",2,1,1.5
"24511","versions",1,5,1.5
"4071","virtuous",1,1,1.5
"19903","virtuous",1,4,1.5
"21655","virtuous",3,5,1.5
"27830","virtuous",1,6,1.5
"4074","visitors",1,1,1.5
"8090","visitors",2,2,1.5
"2160","weaknesses",2,1,1.5
"11764","weaknesses",1,2,1.5
"4093","weapons",1,1,1.5
"8102","weapons",2,2,1.5
"15139","weapons",1,3,1.5
"22374","weapons",2,5,1.5
"4113","workable",1,1,1.5
"26250","workable",2,6,1.5
"6969","2009;",2,2,1.5
"17587","2009;",1,4,1.5
"6974","2nd",2,2,1.5
"17628","2nd",1,4,1.5
"6978","[4]",2,2,1.5
"17641","[4]",1,4,1.5
"8235","[6]",1,2,1.5
"16833","[6]",2,4,1.5
"8240","[7]",1,2,1.5
"16834","[7]",2,4,1.5
"8253","[9]",1,2,1.5
"16835","[9]",2,4,1.5
"6984","abused",2,2,1.5
"17662","abused",1,4,1.5
"6985","abusing",2,2,1.5
"17663","abusing",1,4,1.5
"6987","accessing",2,2,1.5
"17668","accessing",1,4,1.5
"6992","accounting",2,2,1.5
"17673","accounting",1,4,1.5
"7009","adverse",2,2,1.5
"22427","adverse",1,5,1.5
"7012","affairs;",2,2,1.5
"13705","affairs;",1,3,1.5
"7019","affordability",2,2,1.5
"16864","affordability",2,4,1.5
"22435","affordability",1,5,1.5
"26301","affordability",1,6,1.5
"7021","agenda)",2,2,1.5
"17711","agenda)",1,4,1.5
"7025","aggressive",2,2,1.5
"26311","aggressive",1,6,1.5
"7028","agreeing",2,2,1.5
"22447","agreeing",1,5,1.5
"8378","altered",1,2,1.5
"16872","altered",2,4,1.5
"8395","analogous",1,2,1.5
"21696","analogous",2,5,1.5
"8417","anti-abuse",1,2,1.5
"16876","anti-abuse",2,4,1.5
"8424","anything",1,2,1.5
"21701","anything",2,5,1.5
"8427","//ap",1,2,1.5
"16877","//ap",2,4,1.5
"7048","apparently",2,2,1.5
"17773","apparently",1,4,1.5
"8449","approve",1,2,1.5
"25736","approve",2,6,1.5
"7050","approves",2,2,1.5
"17785","approves",1,4,1.5
"8469","arguments",1,2,1.5
"21711","arguments",2,5,1.5
"7064","articulation",2,2,1.5
"13751","articulation",1,3,1.5
"7066","arts",2,2,1.5
"17808","arts",1,4,1.5
"8498","assumed",1,2,1.5
"13128","assumed",2,3,1.5
"17828","assumed",1,4,1.5
"25747","assumed",2,6,1.5
"7073","assumption",2,2,1.5
"17829","assumption",1,4,1.5
"7075","asymmetries",2,2,1.5
"22533","asymmetries",1,5,1.5
"7084","attracted",2,2,1.5
"13131","attracted",2,3,1.5
"17840","attracted",1,4,1.5
"22546","attracted",1,5,1.5
"8518","audience",1,2,1.5
"13767","audience",1,3,1.5
"21347","audience",3,5,1.5
"26394","audience",1,6,1.5
"8520","audit",1,2,1.5
"13768","audit",1,3,1.5
"21720","audit",2,5,1.5
"25749","audit",2,6,1.5
"8543","avoidance",1,2,1.5
"16900","avoidance",2,4,1.5
"7098","basically",2,2,1.5
"17869","basically",1,4,1.5
"8597","benedek",1,2,1.5
"16909","benedek",2,4,1.5
"7107","berkman",2,2,1.5
"17888","berkman",1,4,1.5
"7111","birth",2,2,1.5
"17898","birth",1,4,1.5
"7118","books",2,2,1.5
"17904","books",1,4,1.5
"7119","boost",2,2,1.5
"22611","boost",1,5,1.5
"8630","borderless",1,2,1.5
"25758","borderless",2,6,1.5
"7121","bounded",2,2,1.5
"17912","bounded",1,4,1.5
"8672","calling",1,2,1.5
"13142","calling",2,3,1.5
"21752","calling",2,5,1.5
"26456","calling",1,6,1.5
"7134","campaign",2,2,1.5
"17960","campaign",1,4,1.5
"7140","catalyzer",2,2,1.5
"13838","catalyzer",1,3,1.5
"8702","cautious",1,2,1.5
"21760","cautious",2,5,1.5
"8708","(cctld)",1,2,1.5
"25771","(cctld)",2,6,1.5
"7147","censorship;",2,2,1.5
"13840","censorship;",1,3,1.5
"7148","cerf",2,2,1.5
"22670","cerf",1,5,1.5
"8742","chaos",1,2,1.5
"21768","chaos",2,5,1.5
"8744","chapters",1,2,1.5
"16941","chapters",2,4,1.5
"7155","checks",2,2,1.5
"13158","checks",2,3,1.5
"18010","checks",1,4,1.5
"22679","checks",1,5,1.5
"8764","christopher",1,2,1.5
"21772","christopher",2,5,1.5
"7164","(civil",2,2,1.5
"22698","(civil",1,5,1.5
"7166","clarification",2,2,1.5
"13859","clarification",1,3,1.5
"7172","climate",2,2,1.5
"18031","climate",1,4,1.5
"7186","communicated",2,2,1.5
"22735","communicated",1,5,1.5
"7195","completion",2,2,1.5
"18099","completion",1,4,1.5
"7200","conceptualized",2,2,1.5
"22758","conceptualized",1,5,1.5
"7202","concluded",2,2,1.5
"26549","concluded",1,6,1.5
"7203","concluding",2,2,1.5
"22760","concluding",1,5,1.5
"8886","conflated",1,2,1.5
"21794","conflated",2,5,1.5
"8895","connects",1,2,1.5
"18134","connects",1,4,1.5
"21387","connects",3,5,1.5
"26562","connects",1,6,1.5
"7220","continents",2,2,1.5
"13951","continents",1,3,1.5
"16972","continents",2,4,1.5
"22801","continents",1,5,1.5
"7228","converged",2,2,1.5
"26601","converged",1,6,1.5
"7229","converging",2,2,1.5
"22812","converging",1,5,1.5
"7237","correspondence",2,2,1.5
"13974","correspondence",1,3,1.5
"16982","correspondence",2,4,1.5
"26613","correspondence",1,6,1.5
"8959","corresponding",1,2,1.5
"13202","corresponding",2,3,1.5
"8961","cost-effective",1,2,1.5
"25808","cost-effective",2,6,1.5
"7249","crosses",2,2,1.5
"22848","crosses",1,5,1.5
"7251","(cstd)",2,2,1.5
"18204","(cstd)",1,4,1.5
"7259","dated",2,2,1.5
"14013","dated",1,3,1.5
"9048","decisionmaking",1,2,1.5
"21831","decisionmaking",2,5,1.5
"7269","definitely",2,2,1.5
"14026","definitely",1,3,1.5
"7271","degrees",2,2,1.5
"18242","degrees",1,4,1.5
"7272","delegating",2,2,1.5
"14028","delegating",1,3,1.5
"7274","deleted",2,2,1.5
"18245","deleted",1,4,1.5
"7277","delink",2,2,1.5
"26661","delink",1,6,1.5
"7283","deny",2,2,1.5
"14034","deny",1,3,1.5
"7288","designate",2,2,1.5
"18267","designate",1,4,1.5
"9131","destination",1,2,1.5
"25832","destination",2,6,1.5
"9138","determining",1,2,1.5
"14050","determining",1,3,1.5
"16522","determining",3,4,1.5
"26684","determining",1,6,1.5
"9159","differing",1,2,1.5
"25836","differing",2,6,1.5
"9160","differs",1,2,1.5
"21854","differs",2,5,1.5
"7293","difficulties",2,2,1.5
"14059","difficulties",1,3,1.5
"21855","difficulties",2,5,1.5
"26688","difficulties",1,6,1.5
"7299","disconnect",2,2,1.5
"14069","disconnect",1,3,1.5
"9189","discriminate",1,2,1.5
"17016","discriminate",2,4,1.5
"7305","distribute",2,2,1.5
"18312","distribute",1,4,1.5
"7306","distributing",2,2,1.5
"22992","distributing",1,5,1.5
"7313","(domain",2,2,1.5
"26715","(domain",1,6,1.5
"7318","dramatic",2,2,1.5
"23017","dramatic",1,5,1.5
"9258","drastic",1,2,1.5
"17022","drastic",2,4,1.5
"7319","drastically",2,2,1.5
"23018","drastically",1,5,1.5
"7320","draws",2,2,1.5
"18338","draws",1,4,1.5
"7331","efficacy",2,2,1.5
"23048","efficacy",1,5,1.5
"6548","efficiencies",3,2,1.5
"14120","efficiencies",1,3,1.5
"18367","efficiencies",1,4,1.5
"26741","efficiencies",1,6,1.5
"7334","eight",2,2,1.5
"26743","eight",1,6,1.5
"7335","elderly",2,2,1.5
"18371","elderly",1,4,1.5
"7336","elevate",2,2,1.5
"18375","elevate",1,4,1.5
"7340","embrace",2,2,1.5
"14130","embrace",1,3,1.5
"18382","embrace",1,4,1.5
"21889","embrace",2,5,1.5
"7342","emergent",2,2,1.5
"26754","emergent",1,6,1.5
"7353","entering",2,2,1.5
"26778","entering",1,6,1.5
"9361","environment;",1,2,1.5
"13266","environment;",2,3,1.5
"9368","equals",1,2,1.5
"21904","equals",2,5,1.5
"7357","equivalent",2,2,1.5
"18423","equivalent",1,4,1.5
"9374","eradication",1,2,1.5
"17053","eradication",2,4,1.5
"6575","exclusive",3,2,1.5
"14190","exclusive",1,3,1.5
"18457","exclusive",1,4,1.5
"26802","exclusive",1,6,1.5
"9431","exhaustive",1,2,1.5
"14193","exhaustive",1,3,1.5
"21913","exhaustive",2,5,1.5
"25883","exhaustive",2,6,1.5
"9436","expect",1,2,1.5
"21914","expect",2,5,1.5
"6581","explosion",3,2,1.5
"14200","explosion",1,3,1.5
"23159","explosion",1,5,1.5
"26818","explosion",1,6,1.5
"7379","expose",2,2,1.5
"18474","expose",1,4,1.5
"9465","extraordinary",1,2,1.5
"21923","extraordinary",2,5,1.5
"7383","face--face",2,2,1.5
"26828","face--face",1,6,1.5
"7389","familiar",2,2,1.5
"14212","familiar",1,3,1.5
"18496","familiar",1,4,1.5
"25892","familiar",2,6,1.5
"7393","favouring",2,2,1.5
"23179","favouring",1,5,1.5
"7395","fees",2,2,1.5
"18502","fees",1,4,1.5
"9506","fellowships",1,2,1.5
"14224","fellowships",1,3,1.5
"23185","fellowships",1,5,1.5
"25535","fellowships",3,6,1.5
"9512","film",1,2,1.5
"21936","film",2,5,1.5
"7399","finalize",2,2,1.5
"18515","finalize",1,4,1.5
"7400","finite",2,2,1.5
"23194","finite",1,5,1.5
"7420","fulfilling",2,2,1.5
"18561","fulfilling",1,4,1.5
"7421","fulfillment",2,2,1.5
"26873","fulfillment",1,6,1.5
"7424","functionally",2,2,1.5
"23236","functionally",1,5,1.5
"9615","gaining",1,2,1.5
"21956","gaining",2,5,1.5
"9632","(germany)",1,2,1.5
"25914","(germany)",2,6,1.5
"7446","hamper",2,2,1.5
"23303","hamper",1,5,1.5
"7447","hampered",2,2,1.5
"14312","hampered",1,3,1.5
"7448","happening",2,2,1.5
"23310","happening",1,5,1.5
"9723","harmonize",1,2,1.5
"13323","harmonize",2,3,1.5
"9727","harvard",1,2,1.5
"17121","harvard",2,4,1.5
"7463","hidden",2,2,1.5
"23328","hidden",1,5,1.5
"9751","highest",1,2,1.5
"17128","highest",2,4,1.5
"7466","honour",2,2,1.5
"18646","honour",1,4,1.5
"9780","housed",1,2,1.5
"25934","housed",2,6,1.5
"7469","hrc",2,2,1.5
"23351","hrc",1,5,1.5
"7475","icann)",2,2,1.5
"18662","icann)",1,4,1.5
"7486","implementable",2,2,1.5
"18697","implementable",1,4,1.5
"7487","implements",2,2,1.5
"26981","implements",1,6,1.5
"7494","inception",2,2,1.5
"17154","inception",2,4,1.5
"23389","inception",1,5,1.5
"26993","inception",1,6,1.5
"7495","incredible",2,2,1.5
"27000","incredible",1,6,1.5
"9872","indirectly",1,2,1.5
"13340","indirectly",2,3,1.5
"7497","inevitable",2,2,1.5
"18739","inevitable",1,4,1.5
